transaction_id,amount,hour_of_day,distance_from_home_km,distance_from_last_txn_km,ratio_to_median_purchase,is_online_order,used_chip,is_fraud
451,12.59,16,4.1,1.2,0.8977634463621516,1,0,0
452,49.6,17,0.6,2.7,0.9028217906783091,0,0,0
453,84.44,13,1.7,0.2,0.843141208615791,0,0,0
454,101.7,20,6.8,2.2,1.3079606073425845,0,1,0
455,175.77,15,0.2,2.8,0.45126062035065184,0,1,0
456,59.59,22,4.2,0.2,0.7346805715703961,0,1,0
457,167.91,19,1.5,0.7,1.3479729310052235,0,0,0
458,35.95,9,2.2,6.4,1.0038311087155791,1,1,0
459,22.26,7,3.6,6.4,1.9257229852064113,1,1,0
460,148.5,14,1.5,0.2,1.7764807012892203,0,1,0
461,28.57,5,1.0,14.3,1.2829864426927922,1,1,0
462,119.78,13,6.3,0.2,1.0991660730503217,1,0,0
463,179.31,17,2.0,6.5,1.287502189746202,0,1,0
464,60.49,13,2.0,7.8,1.3344577887053952,1,1,0
465,196.2,20,1.5,4.2,1.744695829356664,0,0,0
466,77.09,11,6.0,1.7,0.9487412509891212,0,0,0
467,131.23,15,5.9,0.1,1.2398887490915054,0,1,0
468,86.84,16,12.9,1.2,0.7649548265148394,1,1,0
469,107.75,18,1.2,3.6,1.0933674960992903,0,1,0
470,49.68,10,7.6,2.7,0.8271921631444754,0,0,0
471,51.48,11,6.1,0.4,0.1,0,1,0
472,326.1,13,68.5,2.6,1.9716179938112508,1,0,1
473,69.67,21,2.2,2.7,0.9880826424779156,1,1,0
474,117.37,10,3.5,0.0,0.7025054208509709,1,1,0
475,90.26,18,13.7,12.9,1.0410939525484135,1,1,0
476,24.05,13,0.4,10.9,1.1418557251931547,0,1,0
477,14.41,12,5.1,2.2,1.1373261439832494,1,0,0
478,74.45,13,4.8,3.4,0.5468283202387483,1,1,0
479,11.19,16,9.2,0.1,0.7361023779547877,0,1,0
480,72.29,13,10.8,7.2,1.0884495600582857,0,1,0
481,169.69,20,7.8,5.6,1.7337116692592671,0,1,0
482,26.44,13,0.1,2.8,0.9278360068016379,0,1,0
483,53.96,13,2.7,0.5,0.8844521205769692,0,1,0
484,107.64,12,8.7,2.2,0.7067808502747521,0,1,0
485,176.07,8,3.8,1.6,0.739516417125877,1,1,0
486,94.93,20,21.7,2.6,1.2837920581863616,0,1,0
487,100.05,9,0.2,0.7,0.3340674359735294,1,1,0
488,55.64,13,3.2,5.4,1.2879619685102925,1,0,0
489,226.48,16,3.0,7.7,1.5932133294765582,0,0,0
490,35.26,5,20.3,1.7,1.6047382679756204,0,1,0
491,24.67,12,2.5,6.0,0.8993501277079822,0,1,0
492,92.16,9,0.2,1.4,1.6891009139084217,1,1,0
493,89.52,9,10.1,1.3,0.5737070583747927,0,1,0
494,106.28,12,3.3,1.9,0.73699038712756,0,1,0
495,102.47,12,0.2,4.8,1.2015592080820996,0,1,0
496,64.89,12,19.5,12.8,1.6409595501693492,0,1,0
497,12.92,19,2.5,1.2,0.3148887006230505,0,1,0
498,10.11,11,11.8,1.9,1.7821948041496487,0,1,0
499,64.0,11,5.0,1.3,0.48718119811528793,0,1,0
500,38.05,4,5.6,0.7,0.7223991648011305,0,1,0
501,571.16,15,17.2,9.2,5.3097800003738564,1,0,1
502,13.38,13,12.7,0.5,1.5481036040872356,0,1,0
503,173.46,14,1.7,1.3,0.8141669718125932,0,1,0
504,135.89,4,138.9,25.7,3.4286795344455725,1,0,1
505,133.31,23,49.4,44.3,2.0567028419679154,1,0,1
506,58.62,11,0.3,3.0,1.5481479543914736,0,1,0
507,65.32,18,3.6,1.8,0.8760160720447148,0,1,0
508,106.03,14,13.7,0.6,0.8637751536570473,0,0,0
509,252.77,17,0.3,2.2,0.8454163338774722,0,1,0
510,77.76,16,11.4,0.5,0.3407610507497867,0,1,0
511,234.11,23,41.1,0.5,1.714306758136717,1,0,1
512,59.85,9,1.7,11.2,1.609511487147802,0,0,0
513,34.54,16,3.4,6.3,1.498532409031656,0,1,0
514,62.98,10,9.4,6.7,1.400625562858364,0,1,0
515,44.15,16,4.3,6.9,1.6602763291111757,1,1,0
516,34.27,13,2.3,5.7,0.7225080753042319,0,0,0
517,138.7,17,0.7,2.8,1.0246479732012868,1,1,0
518,48.23,15,1.9,16.4,1.082274519890963,0,1,0
519,71.06,15,1.2,2.5,0.8145649171957049,0,1,0
520,74.28,14,1.0,0.8,1.5132546149295507,0,1,0
521,100.11,15,3.9,1.0,0.12863619343669652,0,0,0
522,52.46,17,2.9,41.1,6.466089247164555,1,0,1
523,83.23,15,15.8,9.8,0.5635524508002998,1,0,0
524,22.02,15,0.5,1.7,0.9787246702429695,0,1,0
525,216.76,11,11.9,8.6,1.3241214146885918,1,1,0
526,68.98,15,8.3,1.4,1.2817984760136074,0,1,0
527,106.18,12,1.1,4.6,0.7584854364960046,1,0,0
528,11.43,11,0.3,2.4,0.7620302436675275,1,1,0
529,42.24,18,8.0,1.8,1.2039991404766273,0,1,0
530,26.98,19,0.9,0.5,0.9051833972496711,1,1,0
531,179.82,15,15.0,3.4,0.591258250118504,1,1,0
532,45.16,21,2.0,1.5,1.2937268951418495,0,1,0
533,91.41,11,8.1,3.1,1.01329595874877,0,1,0
534,49.9,14,3.7,1.3,0.6126308414789812,0,1,0
535,50.21,16,1.0,1.5,0.4919684136840641,1,1,0
536,42.46,18,0.8,3.0,0.908250858231567,1,0,0
537,26.68,16,2.9,11.5,1.4202323961752026,1,1,0
538,31.49,12,1.2,9.0,1.419565450134336,0,1,0
539,57.46,20,4.3,2.0,1.3033142939710107,1,1,0
540,39.65,17,3.9,3.7,0.9540349470793839,0,0,0
541,40.63,10,22.8,3.7,0.4084386944765753,0,1,0
542,79.85,12,1.0,0.2,1.5045483958748784,0,1,0
543,83.46,11,6.0,0.7,1.3548775019523376,1,0,0
544,152.08,21,1.8,2.4,0.9034359467588282,0,1,0
545,135.42,13,0.2,1.4,1.4781980868398616,1,0,0
546,4.18,16,4.5,3.1,1.302808602613113,1,1,0
547,61.91,14,19.1,4.4,0.14886526343487239,0,1,0
548,15.16,11,1.3,1.0,0.3005791170558919,1,1,0
549,58.3,13,5.2,0.1,1.0165657316940473,0,1,0
550,184.88,8,1.7,0.6,1.0995671224140096,0,1,0
551,27.83,14,0.3,4.7,0.8367881813438796,0,1,0
552,109.69,9,3.6,0.3,1.0312500573405154,0,1,0
553,22.5,8,5.5,15.0,1.1005004129061609,1,1,0
554,64.39,14,4.6,1.0,1.1916478456721733,1,1,0
555,47.59,12,8.5,0.0,0.9738226736330123,1,1,0
556,154.26,12,5.8,4.3,1.076442400391706,1,1,0
557,66.19,11,2.7,0.8,0.9739019844266924,0,1,0
558,60.49,11,0.6,3.0,1.0114902113861797,0,1,0
559,61.33,13,5.2,2.1,1.4313059714813399,0,1,0
560,34.78,11,4.7,1.3,1.4588969398154048,0,1,0
561,101.54,5,0.3,1.5,2.014029061021681,1,1,0
562,25.08,15,2.0,1.5,0.590906573743178,1,0,0
563,52.33,18,1.4,0.8,0.8780182668220087,0,0,0
564,64.32,15,18.4,0.7,1.794665833956938,0,1,0
565,151.4,15,4.8,15.6,1.1527548478393603,1,1,0
566,172.7,17,0.5,2.9,1.079632649687539,0,0,0
567,133.85,14,0.0,7.1,0.9277700179262298,1,1,0
568,94.37,14,2.0,1.3,1.0477687625728558,0,1,0
569,41.8,20,3.7,2.3,0.4661663609245763,0,1,0
570,92.0,18,3.0,5.9,0.7877840929343092,0,1,0
571,226.48,7,47.7,24.1,3.2556857338584733,1,0,1
572,56.29,11,11.3,0.0,1.1625570381485284,0,1,0
573,6.76,7,0.0,0.4,1.0201461500966569,1,0,0
574,98.29,12,6.1,1.0,1.3508197138880635,0,1,0
575,158.01,16,0.2,5.5,1.2443733039407963,0,0,0
576,93.73,19,4.0,0.8,1.8996681570754248,0,1,0
577,33.88,17,10.3,3.9,0.9767753950498654,1,1,0
578,66.73,17,14.1,5.7,0.6388029075833745,0,1,0
579,19.85,15,0.2,3.5,1.1693130255321171,0,1,0
580,3.89,5,3.0,0.4,1.4861698817475886,1,1,0
581,187.19,19,0.4,1.6,1.2263036910878653,0,1,0
582,42.47,15,0.9,4.0,0.5645239620163618,1,1,0
583,47.13,18,5.6,2.2,1.6485131383168912,1,1,0
584,71.01,20,9.4,2.9,0.9813969799777156,1,0,0
585,36.76,9,1.2,1.8,0.7363064699325831,0,1,0
586,30.92,18,5.3,5.9,1.359438964385523,0,1,0
587,181.6,16,7.7,0.7,1.2426454264934943,1,1,0
588,16.01,23,3.2,1.8,0.7033851920173771,0,1,0
589,71.7,10,10.6,4.6,1.4256261703611965,1,1,0
590,24.4,11,8.8,1.9,0.7629768601847842,0,0,0
591,98.45,15,2.7,4.1,1.1958476180463604,1,1,0
592,125.32,9,1.1,2.3,0.7114106041442593,1,1,0
593,18.68,17,9.6,0.9,0.7399949817084347,0,1,0
594,67.11,6,6.7,1.0,0.5062464999247898,0,1,0
595,147.96,12,12.9,2.0,0.1,0,1,0
596,77.28,14,5.5,1.8,1.1156512180008762,0,0,0
597,52.55,11,1.1,0.2,1.6055158878525413,0,1,0
598,63.27,9,0.2,0.1,1.1576133817026255,0,1,0
599,64.37,15,3.2,3.9,1.3264041866118252,1,1,0
600,43.13,15,0.4,1.9,0.18598757523084286,0,1,0
601,114.42,8,0.1,1.4,1.6280795058437694,0,1,0
602,244.48,10,3.5,5.1,1.474574183610376,1,0,0
603,100.31,14,0.1,0.3,1.1880138273007905,0,1,0
604,103.62,12,4.5,1.7,0.6768871062488568,0,0,0
605,262.17,10,1.5,4.8,1.2453026330175514,0,1,0
606,97.62,8,3.5,3.8,1.277563978605384,1,1,0
607,0.78,9,0.8,4.4,0.9845056420959957,1,1,0
608,82.92,13,14.0,1.2,0.8282689869475759,0,0,0
609,20.13,21,6.9,1.8,0.552259209624337,1,1,0
610,54.92,13,7.2,0.4,1.6347973825572315,0,1,0
611,85.8,14,4.9,1.3,0.3352602599711947,0,1,0
612,77.18,14,6.2,2.5,1.69046681992423,0,1,0
613,54.77,8,4.2,7.6,0.560368394551473,0,1,0
614,367.24,13,55.7,18.0,2.7568176235921413,1,1,1
615,113.96,13,0.3,15.4,1.2457356360402294,0,1,0
616,74.63,12,1.3,0.2,1.0747462408412956,0,1,0
617,56.18,13,7.7,3.5,1.0017774956388559,1,0,0
618,169.89,13,0.5,2.5,1.4220982168744416,0,1,0
619,192.37,19,2.2,11.3,0.36745081987715356,0,1,0
620,21.74,12,0.8,0.3,0.7475727072597522,0,1,0
621,160.16,13,1.5,0.8,1.5126920691856478,0,1,0
622,39.03,11,2.2,0.0,1.0966988385860024,0,1,0
623,67.78,12,18.9,2.0,0.5523463453985679,1,1,0
624,40.15,21,0.5,4.1,1.1488674618922723,0,1,0
625,54.52,13,0.2,0.6,1.0327743313586233,0,1,0
626,156.47,16,2.6,36.4,1.5,0,0,1
627,170.3,10,3.6,4.0,0.7819219899267696,0,0,0
628,82.09,14,2.3,2.9,1.278781849523476,1,1,0
629,48.47,16,1.4,1.7,0.695239833583511,0,0,0
630,31.8,13,11.3,0.0,1.848873308453408,1,0,0
631,79.26,12,4.7,3.4,1.226772990170163,0,0,0
632,112.53,8,15.8,7.5,0.3762303207417642,0,1,0
633,90.45,19,0.8,0.8,0.5657655234918502,1,1,0
634,135.11,15,5.6,7.7,1.0361252905613505,1,1,0
635,20.92,10,1.0,2.9,1.2799475731499017,0,1,0
636,92.25,16,3.8,0.7,1.196110894256378,0,0,0
637,90.05,16,5.4,2.9,1.0847994713103495,0,1,0
638,10.75,11,1.9,5.0,1.037613387791903,0,0,0
639,48.11,16,3.1,3.1,0.7420672708929912,0,0,0
640,66.25,15,2.5,0.9,0.6068488013863709,1,1,0
641,64.51,16,0.9,0.9,1.0172759837402021,0,1,0
642,89.0,19,2.2,1.0,1.1142285277638195,0,1,0
643,94.54,12,2.0,1.4,1.7750809879603637,0,1,0
644,110.3,23,2.6,5.3,0.9451358984912338,1,1,0
645,197.34,2,19.1,43.0,4.450286387329357,1,0,1
646,64.39,13,6.5,0.0,1.4343961726388195,0,1,0
647,36.79,14,18.4,4.6,1.458998851762211,0,1,0
648,217.34,18,2.5,10.1,1.1682523260122846,0,1,0
649,219.35,23,3.8,6.7,1.1811497832042868,0,1,0
650,33.2,9,2.3,3.6,0.8524694160963666,0,1,0
651,57.27,15,8.0,0.9,0.4700181335465098,1,1,0
652,67.83,15,1.8,0.7,1.2321524425813388,0,1,0
653,196.57,15,4.9,3.0,1.1195168556282105,0,1,0
654,18.98,12,3.2,3.4,1.822704240660813,0,0,0
655,110.88,22,1.4,0.5,1.1531977131832083,1,0,0
656,58.83,10,1.1,3.4,0.6906978795408558,1,1,0
657,169.08,14,23.2,1.6,0.7725382224736541,0,1,0
658,91.08,5,41.5,1.4,2.007119016160192,1,1,0
659,114.6,14,7.0,1.0,0.9623462513293308,0,1,0
660,177.85,16,0.1,3.8,0.7766002499509124,0,1,0
661,70.01,11,0.5,2.7,0.3311113212232334,0,1,0
662,92.77,18,2.2,1.1,0.8148831579550551,0,1,0
663,64.49,15,0.2,0.8,1.160987715822626,0,1,0
664,155.26,17,0.3,1.6,1.190234862198838,0,1,0
665,87.69,14,2.6,0.1,1.5581724227752178,1,1,0
666,25.51,12,3.8,5.8,0.1,0,1,0
667,94.3,19,2.1,0.6,0.4010084321052314,0,1,0
668,119.59,9,9.7,0.4,0.623172410361355,0,1,0
669,101.61,17,3.1,5.2,0.9862334270482496,0,1,0
670,140.06,16,1.6,2.9,1.1082721401981654,0,1,0
671,87.54,13,1.4,0.6,1.257710492869768,1,0,0
672,80.46,14,1.7,12.9,1.0454948658380132,1,0,0
673,48.06,16,3.9,5.2,0.6899128350755125,1,1,0
674,46.33,16,1.8,6.5,0.42122860709953525,1,0,0
675,29.53,8,4.3,1.3,0.680198461282022,0,1,0
676,161.63,10,0.3,5.2,1.455485543970068,1,1,0
677,46.63,13,1.4,1.1,1.1822315922197577,1,1,0
678,25.08,9,3.1,2.7,1.3515629938533638,0,0,0
679,86.86,19,2.2,1.1,1.32385326737827,1,0,0
680,98.77,15,3.6,0.8,1.4230898328934392,1,1,0
681,80.84,15,2.1,4.8,1.4068434732449204,0,1,0
682,57.18,15,2.6,0.5,0.9060261942524659,0,1,0
683,151.42,15,0.5,1.8,0.3868419006604775,0,1,0
684,72.62,16,1.8,2.2,0.6810016279667206,0,1,0
685,75.38,11,10.8,0.3,0.687455887449876,0,0,0
686,50.93,12,3.7,0.8,1.157895162612008,1,1,0
687,19.14,18,0.4,2.0,0.8784545046469503,1,1,0
688,48.37,11,2.9,2.4,1.1649606455385249,0,1,0
689,154.18,10,9.0,5.7,1.8060185529478772,0,1,0
690,44.72,20,12.6,1.5,1.0679777633941012,0,0,0
691,188.92,13,6.8,1.5,0.5980065295129904,0,1,0
692,18.76,15,7.3,2.1,0.7691359916034555,0,1,0
693,22.35,14,1.4,0.7,1.6037714965208227,1,1,0
694,67.07,17,0.8,0.1,0.9823625475250394,0,1,0
695,10.25,10,7.7,0.9,1.073363474643982,0,0,0
696,63.73,12,1.9,2.0,2.2523387807764257,0,1,0
697,125.22,13,5.8,2.5,0.6653091979921532,0,1,0
698,68.78,12,4.2,0.4,1.2248008060513436,1,1,0
699,107.87,11,15.3,3.2,0.383928889590908,1,0,0
700,28.8,10,4.4,1.9,0.6090717810497153,0,1,0
701,128.45,13,1.1,25.5,0.9999965938753682,1,1,0
702,104.87,3,0.5,1.4,0.9769430611459851,0,1,0
703,26.29,9,9.1,1.8,1.1212165210696405,0,1,0
704,23.81,19,3.5,2.2,0.9627983491578266,0,0,0
705,31.05,10,10.7,0.0,0.8678856889413477,0,1,0
706,91.95,11,1.1,0.7,0.8405849728453455,0,1,0
707,109.82,15,0.3,3.5,0.8975338860235245,0,1,0
708,95.8,11,0.4,5.0,0.7778455664219431,0,0,0
709,57.2,12,3.2,7.4,1.7063024201239876,0,1,0
710,166.44,12,3.7,0.3,0.940989102504889,1,1,0
711,23.79,7,0.8,2.8,1.1138916677664241,1,0,0
712,53.85,17,0.4,10.2,1.8300294434420823,0,1,0
713,63.98,9,3.0,4.4,0.773851161122802,0,0,0
714,113.97,16,4.8,7.8,0.6351245641423948,0,1,0
715,112.8,12,2.5,7.8,1.1309021808480098,0,1,0
716,100.44,3,37.9,16.6,5.113076731559756,1,0,1
717,53.32,13,9.4,0.2,0.1,0,1,0
718,26.28,12,3.7,0.0,0.1,0,1,0
719,137.99,18,0.0,2.8,1.0584116544831808,1,1,0
720,70.41,11,5.5,6.5,1.1365983594431242,0,1,0
721,47.66,8,0.6,2.2,0.6219755887432075,1,1,0
722,44.09,17,2.5,0.2,0.8875475816213729,1,1,0
723,176.38,13,2.9,0.3,0.78721774158132,0,1,0
724,17.46,15,5.8,1.2,0.9139568024995697,0,0,0
725,17.49,13,4.2,0.5,0.7754052784293886,0,1,0
726,14.22,13,15.0,2.8,1.89306455638201,1,1,0
727,33.36,11,1.1,2.5,0.9157062014515889,0,1,0
728,120.71,18,19.3,5.1,0.826743335878394,1,1,0
729,75.04,13,1.1,3.6,1.1452471257284296,0,0,0
730,17.91,13,1.7,2.1,0.6137802294881911,0,1,0
731,30.97,14,5.3,3.5,0.7394107635809,1,1,0
732,39.47,11,2.9,5.1,0.8568455361042622,1,0,0
733,35.98,3,1.0,0.0,0.8399114019195496,1,1,0
734,105.94,10,1.3,0.6,0.8195878159415438,0,1,0
735,37.14,15,0.4,4.3,0.8164961040882448,1,0,0
736,121.32,11,1.8,4.1,1.604510627967271,0,1,0
737,79.05,13,1.6,5.7,1.1670601446375413,0,0,0
738,72.05,17,0.5,1.7,1.856138151982636,1,1,0
739,52.49,9,7.7,0.2,1.3170884281227284,1,1,0
740,112.16,13,1.3,7.2,0.8237640077170671,0,1,0
741,99.33,13,13.8,4.1,1.1486263279939697,1,1,0
742,189.49,8,0.8,10.8,1.1150155999763829,1,1,0
743,52.12,11,10.9,5.0,0.829669995494025,0,1,0
744,75.89,15,6.6,0.1,0.9107104274528952,0,1,0
745,19.17,10,9.0,4.0,1.0896869409822114,0,1,0
746,101.46,16,3.2,1.0,1.1687450377699327,0,0,0
747,122.2,12,3.4,0.2,1.6355193250279485,0,1,0
748,127.75,19,9.0,2.1,0.8200113830708202,0,0,0
749,74.95,11,10.8,0.2,0.4880464879527483,1,1,0
750,112.02,9,1.0,0.3,0.9688867295685534,0,1,0
751,68.06,18,5.4,3.9,1.240499235296512,1,1,0
752,74.17,5,8.0,0.9,0.1,0,0,0
753,39.04,10,9.0,1.8,0.7105612059967936,0,1,0
754,70.18,16,12.5,0.5,0.6971788658999114,1,0,0
755,23.13,21,2.1,0.2,1.1730035255315376,0,1,0
756,102.28,18,2.4,0.9,0.4330002751133233,0,0,0
757,31.94,13,2.9,1.1,0.9765440061609812,0,1,0
758,78.87,11,2.3,0.7,1.3749714648296174,1,1,0
759,101.4,15,6.6,1.7,1.246756220556929,0,1,0
760,105.07,8,12.3,1.4,2.1450014516233127,0,0,0
761,98.14,18,1.0,1.3,0.6005911043636096,0,1,0
762,96.74,11,0.9,0.7,1.0267011383928983,1,1,0
763,48.83,10,4.2,0.9,0.8660958064597426,0,1,0
764,84.88,14,5.0,2.2,0.9176721927940379,1,1,0
765,28.11,15,12.4,1.1,0.5658566178551887,0,1,0
766,130.5,13,0.3,5.4,0.2587462196971836,1,0,0
767,98.63,7,4.3,0.1,1.4624278169432179,1,0,0
768,68.29,11,3.7,2.2,0.9439771715592852,0,0,0
769,205.06,21,6.7,2.0,0.7713318800408355,0,0,0
770,33.64,12,10.6,0.1,1.4703912545720226,0,1,0
771,30.33,8,7.9,0.6,1.2619552817185962,1,0,0
772,110.19,17,6.9,5.6,0.9868992720522792,0,1,0
773,158.71,6,11.7,3.8,0.10869404074960265,1,1,0
774,173.82,14,10.1,0.0,1.6611186368603552,1,0,0
775,9.77,10,5.3,5.6,1.3239106305629262,0,0,0
776,200.19,17,7.1,1.0,0.8974193467389463,1,1,0
777,41.36,4,3.6,2.6,1.2083684839113347,0,1,0
778,62.31,17,4.1,1.0,0.12789040392523898,0,0,0
779,12.83,17,1.5,2.3,0.7291563180981997,1,0,0
780,181.79,18,2.3,0.3,1.248786185420439,1,1,0
781,67.51,13,8.1,1.8,2.371111465843577,0,1,0
782,18.53,15,1.1,8.5,1.4483596025873047,0,1,0
783,23.64,12,2.5,2.7,0.9389153617005147,1,1,0
784,69.28,11,6.4,4.7,1.5285397735234525,0,1,0
785,5.06,7,1.8,2.7,1.5119382300712445,1,1,0
786,38.99,13,7.7,7.9,0.8726920297624826,0,0,0
787,101.47,10,17.6,0.9,1.4863792134696916,1,1,0
788,110.99,18,3.8,2.5,1.1954836568342142,0,1,0
789,85.14,17,8.2,0.4,0.9020372978867736,0,1,0
790,55.41,11,10.6,0.3,0.4762880622690485,1,1,0
791,140.57,19,5.6,0.2,1.1953921598520239,0,1,0
792,63.23,16,6.2,4.3,0.9886774079639998,0,0,0
793,20.57,18,7.2,1.0,0.9996296411449712,1,1,0
794,42.7,13,5.9,0.7,1.4374153679232275,0,1,0
795,38.15,16,1.6,2.8,1.0900871508730567,0,1,0
796,82.29,10,1.5,2.7,0.935010077908203,0,1,0
797,44.33,17,6.2,2.1,0.9081462235523357,0,0,0
798,222.22,14,4.1,1.4,0.2980561349392471,0,1,0
799,10.7,7,2.9,1.2,1.2490180021079391,0,1,0
800,73.5,22,5.0,6.6,0.733160839412798,1,1,0
801,94.23,16,0.6,4.6,0.21120557528488293,0,1,0
802,149.33,13,7.8,1.6,0.815391825832,1,0,0
803,25.11,10,13.5,1.3,1.0280938053451634,1,1,0
804,55.84,18,4.1,3.1,0.38548861515876665,0,0,0
805,417.68,23,80.8,4.1,5.550434090354184,1,0,1
806,37.31,14,24.0,0.3,1.4855306648362752,0,0,0
807,84.09,18,4.4,0.1,0.7258381663575137,0,1,0
808,2.63,17,6.7,0.2,1.7351064713485145,1,1,0
809,96.7,14,0.4,0.1,0.917407779407971,0,0,0
810,186.09,12,14.0,2.4,1.0063804919645656,0,1,0
811,42.08,15,2.3,0.1,0.9526412843254379,1,0,0
812,74.26,13,3.4,1.2,1.0115349053854397,0,1,0
813,15.54,14,0.3,0.2,0.7299788217876255,0,1,0
814,93.17,10,2.5,7.9,0.6018922527912949,0,1,0
815,18.34,15,19.7,10.3,0.859339695707007,1,1,0
816,40.73,11,0.2,10.2,1.207959429155626,1,1,0
817,19.2,16,3.4,2.1,0.8500889281037183,1,1,0
818,41.26,19,5.7,0.2,1.1296885817133662,1,1,0
819,64.75,18,0.9,0.9,0.7332689354407889,0,1,0
820,97.34,10,5.1,5.0,0.9932427853052683,0,1,0
821,23.32,13,4.1,13.3,0.45880150713568046,0,1,0
822,149.44,13,2.5,2.3,1.4377510364003492,0,1,0
823,162.07,11,11.2,4.0,1.6753269547403482,1,1,0
824,56.17,19,5.1,10.7,0.6414934706977491,0,0,0
825,56.75,9,3.5,0.1,1.3172649985984997,1,1,0
826,51.16,10,15.0,1.5,1.1677957603347022,0,0,0
827,130.46,16,0.8,0.8,0.9494409811550855,1,1,0
828,141.99,7,0.4,1.7,0.8136365270048833,0,1,0
829,52.56,8,1.5,4.1,0.8631719356505039,1,0,0
830,181.14,15,1.7,3.4,0.6355715886364053,0,1,0
831,79.41,18,0.2,0.5,1.0454965027803218,0,0,0
832,27.36,10,0.5,0.1,0.773624743922854,0,1,0
833,31.07,18,0.3,0.1,1.6241496086185334,1,1,0
834,84.29,17,0.5,1.2,1.0837182377261547,1,1,0
835,147.58,13,4.8,7.5,0.691714656578561,0,1,0
836,31.11,13,3.9,5.0,1.1225731254821327,0,1,0
837,84.05,13,1.2,2.8,1.179503101199863,0,0,0
838,106.57,13,5.6,0.3,0.20643876314511211,1,1,0
839,36.92,13,5.8,5.7,0.9303586380028183,0,1,0
840,52.14,12,0.2,1.6,1.1880088944526583,1,1,0
841,25.42,15,2.6,0.6,1.6381631325206731,0,0,0
842,19.59,17,9.9,0.3,0.811006104338381,0,1,0
843,384.57,5,47.7,23.1,5.174485431090921,0,0,1
844,10.98,19,1.4,3.1,1.3200749097819178,0,1,0
845,75.35,15,2.6,0.5,0.9095779772452464,0,1,0
846,60.71,11,0.6,2.1,1.1516890793769121,0,1,0
847,116.77,14,17.5,4.0,0.8637252084815484,1,1,0
848,7.83,14,3.7,0.3,0.7240679464287574,1,0,0
849,98.85,11,2.6,1.9,0.682271897651623,0,1,0
850,209.4,18,5.3,8.8,1.068813423410795,0,0,0
851,68.48,15,1.1,1.4,1.2438541045700213,1,1,0
852,77.67,8,2.8,1.5,0.6922893418269473,0,0,0
853,11.72,17,10.4,0.0,0.5720473444547802,0,1,0
854,364.27,1,17.9,3.6,2.262263351345053,0,0,1
855,32.7,17,0.6,4.7,1.6293903466060558,0,1,0
856,51.54,14,3.2,5.4,0.5057251579030252,1,1,0
857,28.09,15,6.8,2.3,1.1367243117905221,0,0,0
858,8.21,11,1.4,0.0,0.7722840298542732,0,1,0
859,43.96,8,10.0,3.0,1.0724080840987618,0,1,0
860,120.65,16,0.3,3.0,0.6384984774113606,0,1,0
861,140.47,11,0.4,0.4,0.768457616188265,1,0,0
862,70.59,12,6.3,0.3,0.6224616366144915,0,0,0
863,80.23,11,11.7,0.4,1.0704032489345727,0,1,0
864,45.52,12,2.4,3.9,0.44091417727374493,0,0,0
865,73.88,17,0.9,0.1,0.6360373820989118,0,1,0
866,35.9,17,9.0,0.1,1.131145785038577,0,1,0
867,48.59,9,3.9,1.1,0.33073201977096234,0,0,0
868,68.12,14,9.7,4.1,1.501558581288069,0,1,0
869,42.79,17,4.6,9.9,1.3456715454661334,0,1,0
870,50.16,20,6.6,0.3,0.23383710100958,1,0,0
871,24.1,11,10.4,0.2,1.1255309636771662,0,1,0
872,31.35,15,7.9,6.2,0.9121746097914102,0,1,0
873,139.24,9,4.7,45.0,4.357479530993177,1,0,1
874,123.64,16,1.2,0.6,1.5827019116315455,1,1,0
875,48.66,12,16.9,4.5,1.4590795259935236,0,0,0
876,160.39,12,0.9,2.9,0.8616697290653971,0,1,0
877,129.18,17,0.3,3.7,1.3925514166455093,0,1,0
878,107.11,11,9.1,3.2,0.7222759517925004,1,1,0
879,15.8,6,4.1,0.1,1.0925676777298117,0,1,0
880,82.53,18,1.8,7.1,1.2469538400361038,0,1,0
881,576.67,23,86.4,84.7,6.737229369716948,1,0,1
882,138.24,20,5.1,1.5,0.7147595001247166,0,1,0
883,44.21,14,7.9,1.9,1.2504980158146002,0,0,0
884,42.46,13,0.1,3.9,1.2292029309745947,0,1,0
885,91.45,14,10.9,1.9,0.49077296945422655,0,0,0
886,38.01,17,3.0,0.9,1.5352680455973702,1,1,0
887,40.19,17,3.5,3.5,1.4395093803105974,1,1,0
888,50.69,14,4.3,9.0,0.26912535031651474,1,1,0
889,83.22,14,0.6,0.5,1.433575625738898,0,1,0
890,61.18,19,1.8,0.9,1.8078022584317477,0,1,0
891,118.87,9,3.1,3.5,1.3425874727044602,0,1,0
892,84.52,5,1.7,1.7,1.1596909870369472,0,1,0
893,114.47,13,2.6,3.3,0.9232826461906869,0,1,0
894,48.25,16,1.2,1.9,0.48139745697772107,1,1,0
895,129.01,12,11.1,2.7,0.8724718204616014,1,1,0
896,24.21,13,4.8,1.0,0.8143464290502441,0,1,0
897,187.92,13,6.4,3.4,0.5237178094684015,1,1,0
898,75.54,14,10.7,2.2,1.5613503592537277,0,1,0
899,244.18,20,0.0,0.4,0.6486859184319036,1,1,0
900,108.34,15,6.5,2.9,0.4967851706588017,0,0,0
901,64.57,9,2.6,4.1,0.5212021534410577,1,1,0
902,60.95,13,14.9,7.9,0.7192462774940056,0,1,0
903,43.06,10,10.5,2.4,1.1071534942667713,0,1,0
